seed,method,pair,dist1,dist2,dcor
9,Mixed,c-n,c,n,0.07716336283074729
9,Mixed,c-o,c,o,0.4080029480007237
9,Mixed,c-p,c,p,0.06541703976272517
9,Mixed,c-q,c,q,0.12351895989323863
9,Mixed,c-r,c,r,0.05544801836307224
9,Mixed,d-e,d,e,0.1383333577246547
9,Mixed,d-f,d,f,0.05203122593482418
9,Mixed,d-g,d,g,0.045832380228558935
9,Mixed,d-h,d,h,0.0635302654946725
9,Mixed,d-i,d,i,0.1406285723080812
9,Mixed,d-j,d,j,0.2385281350144458
9,Mixed,d-k,d,k,0.239745057648795
9,Mixed,d-l,d,l,0.2296152775369639
9,Mixed,d-m,d,m,0.19968848739296893
9,Mixed,d-n,d,n,0.15214744370287453
9,Mixed,d-o,d,o,0.09548959827017751
9,Mixed,d-p,d,p,0.0850702192394937
9,Mixed,d-q,d,q,0.0559667318577315
9,Mixed,d-r,d,r,0.22840639460675755
9,Mixed,e-f,e,f,0.11206497249244282
9,Mixed,e-g,e,g,0.1121074821311952
9,Mixed,e-h,e,h,0.0625403319187851
9,Mixed,e-i,e,i,0.07026604849498772
9,Mixed,e-j,e,j,0.13803857080208778
9,Mixed,e-k,e,k,0.26575444275872173
9,Mixed,e-l,e,l,0.12427285333177338
9,Mixed,e-m,e,m,0.05220973245334168
9,Mixed,e-n,e,n,0.4334999606890633
9,Mixed,e-o,e,o,0.09067128345529678
9,Mixed,e-p,e,p,0.06692691437046965
9,Mixed,e-q,e,q,0.2691276035826051
9,Mixed,e-r,e,r,0.07462702873570563
9,Mixed,f-g,f,g,0.05846879355259809
9,Mixed,f-h,f,h,0.2720735657453541
9,Mixed,f-i,f,i,0.05454830625826548
9,Mixed,f-j,f,j,0.25826004531192254
9,Mixed,f-k,f,k,0.12188509490836273
9,Mixed,f-l,f,l,0.5257745183615978
9,Mixed,f-m,f,m,0.18623212039109033
9,Mixed,f-n,f,n,0.16843359723543927
9,Mixed,f-o,f,o,0.27055979536298413
9,Mixed,f-p,f,p,0.17546800813516145
9,Mixed,f-q,f,q,0.13019197708602573
9,Mixed,f-r,f,r,0.09765006827438323
9,Mixed,g-h,g,h,0.1821212172865195
9,Mixed,g-i,g,i,0.20819376950799776
9,Mixed,g-j,g,j,0.09011428805983877
9,Mixed,g-k,g,k,0.2636409326365718
9,Mixed,g-l,g,l,0.12182738250769608
9,Mixed,g-m,g,m,0.19073461177798434
9,Mixed,g-n,g,n,0.05156981299324746
9,Mixed,g-o,g,o,0.21212606614246435
9,Mixed,g-p,g,p,0.06802426585397299
9,Mixed,g-q,g,q,0.06702467555519215
9,Mixed,g-r,g,r,0.21430971439354707
9,Mixed,h-i,h,i,0.45749459481846655
9,Mixed,h-j,h,j,0.06898200458245077
9,Mixed,h-k,h,k,0.10840290623178073
9,Mixed,h-l,h,l,0.20117911324489623
9,Mixed,h-m,h,m,0.09839499554470184
9,Mixed,h-n,h,n,0.09791020679856907
9,Mixed,h-o,h,o,0.23525609767443453
9,Mixed,h-p,h,p,0.08270316343372673
9,Mixed,h-q,h,q,0.17857290429505074
9,Mixed,h-r,h,r,0.10626848854390687
9,Mixed,i-j,i,j,0.33566245907989617
9,Mixed,i-k,i,k,0.19385834011530373
9,Mixed,i-l,i,l,0.1104983958039089
9,Mixed,i-m,i,m,0.1844415728654982
9,Mixed,i-n,i,n,0.08425184276444561
9,Mixed,i-o,i,o,0.055673138096686135
9,Mixed,i-p,i,p,0.22672596061507777
9,Mixed,i-q,i,q,0.25226660805018647
9,Mixed,i-r,i,r,0.29258601753939667
9,Mixed,j-k,j,k,0.205450356676928
9,Mixed,j-l,j,l,0.36592208781757457
9,Mixed,j-m,j,m,0.059003112547020155
9,Mixed,j-n,j,n,0.2192195131182906
9,Mixed,j-o,j,o,0.05260698299326666
9,Mixed,j-p,j,p,0.08065108909977882
9,Mixed,j-q,j,q,0.04903022151948111
9,Mixed,j-r,j,r,0.3201072929001875
9,Mixed,k-l,k,l,0.27695483980944696
9,Mixed,k-m,k,m,0.11577910546629973
9,Mixed,k-n,k,n,0.07965467267833418
9,Mixed,k-o,k,o,0.14282399866994364
9,Mixed,k-p,k,p,0.1301782503169584
9,Mixed,k-q,k,q,0.14166307367549977
9,Mixed,k-r,k,r,0.059994343589229795
9,Mixed,l-m,l,m,0.07341814483807207
9,Mixed,l-n,l,n,0.21488631388663532
9,Mixed,l-o,l,o,0.05828551024545992
9,Mixed,l-p,l,p,0.10395525081723146
9,Mixed,l-q,l,q,0.14857189147260064
9,Mixed,l-r,l,r,0.12610767279173662
9,Mixed,m-n,m,n,0.40590584571625654
9,Mixed,m-o,m,o,0.138324920288443
9,Mixed,m-p,m,p,0.3098971201670505
9,Mixed,m-q,m,q,0.11498681827973889
9,Mixed,m-r,m,r,0.14243619964998613
9,Mixed,n-o,n,o,0.10557805760211365
9,Mixed,n-p,n,p,0.16903985298377774
9,Mixed,n-q,n,q,0.2032674177990797
9,Mixed,n-r,n,r,0.14468358210335727
9,Mixed,o-p,o,p,0.18736456544810492
9,Mixed,o-q,o,q,0.1299992161009376
9,Mixed,o-r,o,r,0.05582382412529697
9,Mixed,p-q,p,q,0.10661680207825656
9,Mixed,p-r,p,r,0.34041667865615854
9,Mixed,q-r,q,r,0.04354667426449371
9,ZCA,a-b,a,b,0.05322316338576454
9,ZCA,a-c,a,c,0.04220466897150661
9,ZCA,a-d,a,d,0.0448017864524649
9,ZCA,a-e,a,e,0.06476572369701836
9,ZCA,a-f,a,f,0.05068473783885305
9,ZCA,a-g,a,g,0.04951096779809545
9,ZCA,a-h,a,h,0.05204589799344949
9,ZCA,a-i,a,i,0.04965132937324436
9,ZCA,a-j,a,j,0.04965973484437217
9,ZCA,a-k,a,k,0.04425471920075065
9,ZCA,a-l,a,l,0.05532420044436338
9,ZCA,a-m,a,m,0.04962806323192899
9,ZCA,a-n,a,n,0.03914180863891268
9,ZCA,a-o,a,o,0.05986209046460077
9,ZCA,a-p,a,p,0.05078533470381268
9,ZCA,a-q,a,q,0.04822591076963597
9,ZCA,a-r,a,r,0.0573072777296243
9,ZCA,b-c,b,c,0.04633735220076676
9,ZCA,b-d,b,d,0.06992252701455404
9,ZCA,b-e,b,e,0.04336670227230997
9,ZCA,b-f,b,f,0.04181025505835882
9,ZCA,b-g,b,g,0.045103960598415496
9,ZCA,b-h,b,h,0.07453273855398462
9,ZCA,b-i,b,i,0.060602109199826816
9,ZCA,b-j,b,j,0.054193421600109294
9,ZCA,b-k,b,k,0.05765811349373699
9,ZCA,b-l,b,l,0.056771675154903646
9,ZCA,b-m,b,m,0.05384605256418634
9,ZCA,b-n,b,n,0.08693226475629702
9,ZCA,b-o,b,o,0.05862138235571628
9,ZCA,b-p,b,p,0.04914012832087817
9,ZCA,b-q,b,q,0.04102213308967299
9,ZCA,b-r,b,r,0.08625453235796948
9,ZCA,c-d,c,d,0.06879056723683676
9,ZCA,c-e,c,e,0.05136510628366528
9,ZCA,c-f,c,f,0.055534979046956034
9,ZCA,c-g,c,g,0.045791074405745584
9,ZCA,c-h,c,h,0.06667779099003322
9,ZCA,c-i,c,i,0.04658316136869874
9,ZCA,c-j,c,j,0.04620724828712296
9,ZCA,c-k,c,k,0.05355511806112067
9,ZCA,c-l,c,l,0.05940242349820141
9,ZCA,c-m,c,m,0.04813984561219463
9,ZCA,c-n,c,n,0.05802109322770116
9,ZCA,c-o,c,o,0.049922598509055956
9,ZCA,c-p,c,p,0.05999167125568187
9,ZCA,c-q,c,q,0.049292386106364355
9,ZCA,c-r,c,r,0.05312810273588036
9,ZCA,d-e,d,e,0.04651048158171914
9,ZCA,d-f,d,f,0.04442930163133354
9,ZCA,d-g,d,g,0.05233149299539662
9,ZCA,d-h,d,h,0.05053823242596408
9,ZCA,d-i,d,i,0.04579918477098288
9,ZCA,d-j,d,j,0.05719110879413969
9,ZCA,d-k,d,k,0.07250930080777476
9,ZCA,d-l,d,l,0.07372647037138295
9,ZCA,d-m,d,m,0.0701954444952283
9,ZCA,d-n,d,n,0.056379187766282784
9,ZCA,d-o,d,o,0.046470614726859295
9,ZCA,d-p,d,p,0.0703583492716737
9,ZCA,d-q,d,q,0.0548393468333935
9,ZCA,d-r,d,r,0.07816079860254826
9,ZCA,e-f,e,f,0.056556560610355265
9,ZCA,e-g,e,g,0.05290333084723929
9,ZCA,e-h,e,h,0.04994868627549311
9,ZCA,e-i,e,i,0.05668967503036967
9,ZCA,e-j,e,j,0.06378662760652033
9,ZCA,e-k,e,k,0.049246878073214914
9,ZCA,e-l,e,l,0.0510449389970612
9,ZCA,e-m,e,m,0.05241300127796494
9,ZCA,e-n,e,n,0.0588028779795206
9,ZCA,e-o,e,o,0.05766289282163937
9,ZCA,e-p,e,p,0.038183160703241056
9,ZCA,e-q,e,q,0.054469193275893744
9,ZCA,e-r,e,r,0.04433215444091409
9,ZCA,f-g,f,g,0.04519391483855754
9,ZCA,f-h,f,h,0.04339402255535232
9,ZCA,f-i,f,i,0.042658498753408144
9,ZCA,f-j,f,j,0.06577016727517127
9,ZCA,f-k,f,k,0.04205202125860408
9,ZCA,f-l,f,l,0.044911276525838324
9,ZCA,f-m,f,m,0.06091799173927756
9,ZCA,f-n,f,n,0.08324766387148297
9,ZCA,f-o,f,o,0.07620203284867272
9,ZCA,f-p,f,p,0.04855296501741102
9,ZCA,f-q,f,q,0.046398005350352337
9,ZCA,f-r,f,r,0.059312828252620665
9,ZCA,g-h,g,h,0.04273698090991423
9,ZCA,g-i,g,i,0.05801366445476386
9,ZCA,g-j,g,j,0.05798630834804676
9,ZCA,g-k,g,k,0.03986134448875439
9,ZCA,g-l,g,l,0.0567364823278421
9,ZCA,g-m,g,m,0.048055555060839875
9,ZCA,g-n,g,n,0.053892682175242
9,ZCA,g-o,g,o,0.04556429678535839
9,ZCA,g-p,g,p,0.06260627571248525
9,ZCA,g-q,g,q,0.05472196146274272
9,ZCA,g-r,g,r,0.04660169840892631
9,ZCA,h-i,h,i,0.05093686851906821
9,ZCA,h-j,h,j,0.070748465754512
9,ZCA,h-k,h,k,0.04105717133589285
9,ZCA,h-l,h,l,0.04639719459824111
9,ZCA,h-m,h,m,0.04481729436197528
9,ZCA,h-n,h,n,0.043493414098145965
9,ZCA,h-o,h,o,0.055789216580928024
9,ZCA,h-p,h,p,0.04721408570180993
9,ZCA,h-q,h,q,0.03970477964036052
9,ZCA,h-r,h,r,0.06742985116269308
9,ZCA,i-j,i,j,0.049019418097542136
9,ZCA,i-k,i,k,0.056984101343148304
9,ZCA,i-l,i,l,0.04777847911792233
9,ZCA,i-m,i,m,0.048653584616682205
9,ZCA,i-n,i,n,0.05456492953525516
9,ZCA,i-o,i,o,0.05648969133528662
9,ZCA,i-p,i,p,0.047510774477942684
9,ZCA,i-q,i,q,0.050192766250834735
9,ZCA,i-r,i,r,0.05648790009366712
9,ZCA,j-k,j,k,0.046035561481462706
9,ZCA,j-l,j,l,0.0528098429817837
9,ZCA,j-m,j,m,0.06972959940922295
9,ZCA,j-n,j,n,0.05923024781557695
9,ZCA,j-o,j,o,0.05079728772875121
9,ZCA,j-p,j,p,0.06776609261723968
9,ZCA,j-q,j,q,0.05387866084747912
9,ZCA,j-r,j,r,0.05967701526188797
9,ZCA,k-l,k,l,0.07189714326638294
9,ZCA,k-m,k,m,0.04405950050524281
9,ZCA,k-n,k,n,0.05623828108723196
9,ZCA,k-o,k,o,0.05718515436103759
9,ZCA,k-p,k,p,0.04397643554719081
9,ZCA,k-q,k,q,0.04748334567391572
9,ZCA,k-r,k,r,0.06418281474663459
9,ZCA,l-m,l,m,0.06762507636511395
9,ZCA,l-n,l,n,0.05480546273966246
9,ZCA,l-o,l,o,0.054365210654764816
9,ZCA,l-p,l,p,0.05627116175325882
9,ZCA,l-q,l,q,0.04520129068124265
9,ZCA,l-r,l,r,0.05875546825659853
9,ZCA,m-n,m,n,0.06852345411639327
9,ZCA,m-o,m,o,0.05636871318482905
9,ZCA,m-p,m,p,0.05482621391419606
9,ZCA,m-q,m,q,0.04556151591924646
9,ZCA,m-r,m,r,0.07495618730217593
9,ZCA,n-o,n,o,0.08779970905457783
9,ZCA,n-p,n,p,0.0444292190395622
9,ZCA,n-q,n,q,0.08059611958922655
9,ZCA,n-r,n,r,0.051037502211013004
9,ZCA,o-p,o,p,0.03906413773217577
9,ZCA,o-q,o,q,0.04236261690360085
9,ZCA,o-r,o,r,0.08275433330610177
9,ZCA,p-q,p,q,0.05820220224127951
9,ZCA,p-r,p,r,0.06499209333693019
9,ZCA,q-r,q,r,0.05088646850925266
9,PCA,a-b,a,b,0.07348813897826155
9,PCA,a-c,a,c,0.0835924728378402
9,PCA,a-d,a,d,0.052682205106579234
9,PCA,a-e,a,e,0.11480152631398806
9,PCA,a-f,a,f,0.04497273717386266
9,PCA,a-g,a,g,0.06387016387088298
9,PCA,a-h,a,h,0.04587068395904661
9,PCA,a-i,a,i,0.04893260068434027
9,PCA,a-j,a,j,0.061087294626737634
9,PCA,a-k,a,k,0.0598370915032639
9,PCA,a-l,a,l,0.05420405051877479
9,PCA,a-m,a,m,0.05189591761634616
9,PCA,a-n,a,n,0.06459730316709493
9,PCA,a-o,a,o,0.04969297855661015
9,PCA,a-p,a,p,0.0554254848643859
9,PCA,a-q,a,q,0.052941651353040915
9,PCA,a-r,a,r,0.051848577328344074
9,PCA,b-c,b,c,0.07316462642226987
9,PCA,b-d,b,d,0.0514356144742265
9,PCA,b-e,b,e,0.10586180513077445
9,PCA,b-f,b,f,0.060265641658585174
9,PCA,b-g,b,g,0.04776323808888022
9,PCA,b-h,b,h,0.04911154811132181
9,PCA,b-i,b,i,0.04543186637961838
9,PCA,b-j,b,j,0.05760444119787043
9,PCA,b-k,b,k,0.04206667817742235
9,PCA,b-l,b,l,0.059521248201465864
9,PCA,b-m,b,m,0.042767852436829804
9,PCA,b-n,b,n,0.05400597870401613
9,PCA,b-o,b,o,0.04833306673034582
9,PCA,b-p,b,p,0.05794481988969973
9,PCA,b-q,b,q,0.06701796313314569
9,PCA,b-r,b,r,0.0536995098634567
9,PCA,c-d,c,d,0.06500790477908933
9,PCA,c-e,c,e,0.09501210436686773
9,PCA,c-f,c,f,0.049940493759954706
9,PCA,c-g,c,g,0.08740624427197319
9,PCA,c-h,c,h,0.03946266543569256
9,PCA,c-i,c,i,0.050401293851321374
9,PCA,c-j,c,j,0.052523781341552576
9,PCA,c-k,c,k,0.056650137106273035
9,PCA,c-l,c,l,0.05190406710217825
9,PCA,c-m,c,m,0.043210479263664066
9,PCA,c-n,c,n,0.06188340611319169
9,PCA,c-o,c,o,0.07655134723702249
9,PCA,c-p,c,p,0.05541386307932285
9,PCA,c-q,c,q,0.04424931518673441
9,PCA,c-r,c,r,0.0631955007914293
9,PCA,d-e,d,e,0.060531614809256125
9,PCA,d-f,d,f,0.05718921967904155
9,PCA,d-g,d,g,0.05699420195057829
9,PCA,d-h,d,h,0.06384666358413661
9,PCA,d-i,d,i,0.03810366294203537
9,PCA,d-j,d,j,0.07231140669007102
9,PCA,d-k,d,k,0.053834653071325005
9,PCA,d-l,d,l,0.05067724398971789
9,PCA,d-m,d,m,0.049395228678461134
9,PCA,d-n,d,n,0.04849481774317943
9,PCA,d-o,d,o,0.061036835515183095
9,PCA,d-p,d,p,0.05705474478770498
9,PCA,d-q,d,q,0.05996135043378532
9,PCA,d-r,d,r,0.035003516173784964
9,PCA,e-f,e,f,0.047736378784403816
9,PCA,e-g,e,g,0.04241153743428367
9,PCA,e-h,e,h,0.048457993926364296
9,PCA,e-i,e,i,0.052629976143686405
9,PCA,e-j,e,j,0.046982876966221686
9,PCA,e-k,e,k,0.062105740837944956
9,PCA,e-l,e,l,0.05360435824878982
9,PCA,e-m,e,m,0.046682909881552784
9,PCA,e-n,e,n,0.06628364550897306
9,PCA,e-o,e,o,0.047683116762929134
9,PCA,e-p,e,p,0.05864977831561206
9,PCA,e-q,e,q,0.0588944743900776
9,PCA,e-r,e,r,0.04765881033175687
9,PCA,f-g,f,g,0.05413219375863146
9,PCA,f-h,f,h,0.049250577732944494
9,PCA,f-i,f,i,0.05360348488452865
9,PCA,f-j,f,j,0.053645284662384815
9,PCA,f-k,f,k,0.051807708723652084
9,PCA,f-l,f,l,0.039930499732422374
9,PCA,f-m,f,m,0.0642812418884743
9,PCA,f-n,f,n,0.06391662620778661
9,PCA,f-o,f,o,0.048473310838015274
9,PCA,f-p,f,p,0.04633278623877266
9,PCA,f-q,f,q,0.06083829209360257
9,PCA,f-r,f,r,0.045781333770332576
9,PCA,g-h,g,h,0.05434922081195667
9,PCA,g-i,g,i,0.059199498117765176
9,PCA,g-j,g,j,0.047956549398203076
9,PCA,g-k,g,k,0.0554195381595355
9,PCA,g-l,g,l,0.05309444347462351
9,PCA,g-m,g,m,0.05881880924386631
9,PCA,g-n,g,n,0.06707019033744886
9,PCA,g-o,g,o,0.04647695433856923
9,PCA,g-p,g,p,0.0634989478973762
9,PCA,g-q,g,q,0.05105519459626045
9,PCA,g-r,g,r,0.054657483897026994
9,PCA,h-i,h,i,0.03902068492625533
9,PCA,h-j,h,j,0.05373053551470419
9,PCA,h-k,h,k,0.07184370893630582
9,PCA,h-l,h,l,0.045104957605601764
9,PCA,h-m,h,m,0.036562652137398385
9,PCA,h-n,h,n,0.05774987080768038
9,PCA,h-o,h,o,0.05595339010531933
9,PCA,h-p,h,p,0.04669719364376023
9,PCA,h-q,h,q,0.052887377788372825
9,PCA,h-r,h,r,0.04619123794718662
9,PCA,i-j,i,j,0.06147375558758488
9,PCA,i-k,i,k,0.06458837248970456
9,PCA,i-l,i,l,0.055700898229940995
9,PCA,i-m,i,m,0.05109687734192865
9,PCA,i-n,i,n,0.046853238506123746
9,PCA,i-o,i,o,0.04325206870749304
9,PCA,i-p,i,p,0.044969768877287514
9,PCA,i-q,i,q,0.05652948471136991
9,PCA,i-r,i,r,0.05480346715534968
9,PCA,j-k,j,k,0.04596978000735512
9,PCA,j-l,j,l,0.052976408856530266
9,PCA,j-m,j,m,0.06897026115899342
9,PCA,j-n,j,n,0.05169189403664253
9,PCA,j-o,j,o,0.05275757802772286
9,PCA,j-p,j,p,0.05940047105368943
9,PCA,j-q,j,q,0.06614881180896207
9,PCA,j-r,j,r,0.060691303630527896
9,PCA,k-l,k,l,0.05422856067750324
9,PCA,k-m,k,m,0.05495791760522735
9,PCA,k-n,k,n,0.056376070362406314
9,PCA,k-o,k,o,0.04846697695506398
9,PCA,k-p,k,p,0.044976083980444004
9,PCA,k-q,k,q,0.04125900633895067
9,PCA,k-r,k,r,0.06261754195813002
9,PCA,l-m,l,m,0.04483615328055318
9,PCA,l-n,l,n,0.05941950643138645
9,PCA,l-o,l,o,0.0574596235473936
9,PCA,l-p,l,p,0.0625565032303479
9,PCA,l-q,l,q,0.061318857926416254
9,PCA,l-r,l,r,0.04484504982811851
9,PCA,m-n,m,n,0.047019737916390435
9,PCA,m-o,m,o,0.03708439855516395
9,PCA,m-p,m,p,0.04925066660769444
9,PCA,m-q,m,q,0.058312156494271974
9,PCA,m-r,m,r,0.05664753519121463
9,PCA,n-o,n,o,0.06160695821468773
9,PCA,n-p,n,p,0.050796218468641095
9,PCA,n-q,n,q,0.0418592905375743
9,PCA,n-r,n,r,0.050941986198380605
9,PCA,o-p,o,p,0.061057687239169774
9,PCA,o-q,o,q,0.04386010648358606
9,PCA,o-r,o,r,0.05464540716136827
9,PCA,p-q,p,q,0.04960226281722415
9,PCA,p-r,p,r,0.051603465001142365
9,PCA,q-r,q,r,0.06699909148679553
9,Cholesky,a-b,a,b,0.04715512549289572
9,Cholesky,a-c,a,c,0.04303331793005037
9,Cholesky,a-d,a,d,0.052294846626652236
9,Cholesky,a-e,a,e,0.05347408572502576
9,Cholesky,a-f,a,f,0.04789444731912657
9,Cholesky,a-g,a,g,0.04455837568074144
9,Cholesky,a-h,a,h,0.05227744280801566
9,Cholesky,a-i,a,i,0.06307902762814438
9,Cholesky,a-j,a,j,0.04371647892239165
9,Cholesky,a-k,a,k,0.044619508658105454
9,Cholesky,a-l,a,l,0.05627140068035868
9,Cholesky,a-m,a,m,0.04983877647928972
9,Cholesky,a-n,a,n,0.041885261793588466
9,Cholesky,a-o,a,o,0.047253103227850445
9,Cholesky,a-p,a,p,0.05365978032369635
9,Cholesky,a-q,a,q,0.04801080110113766
9,Cholesky,a-r,a,r,0.052200349503901476
9,Cholesky,b-c,b,c,0.06128749043849666
9,Cholesky,b-d,b,d,0.04722660283922507
9,Cholesky,b-e,b,e,0.050321428871460044
9,Cholesky,b-f,b,f,0.04782702092767029
9,Cholesky,b-g,b,g,0.03506738441414673
9,Cholesky,b-h,b,h,0.054004864752986756
9,Cholesky,b-i,b,i,0.05339946636424188
9,Cholesky,b-j,b,j,0.048240380652559686
9,Cholesky,b-k,b,k,0.04862292003010877
9,Cholesky,b-l,b,l,0.044474965426838556
9,Cholesky,b-m,b,m,0.06537280745038092
9,Cholesky,b-n,b,n,0.051523883795477926
9,Cholesky,b-o,b,o,0.061766442919555825
9,Cholesky,b-p,b,p,0.048918078414389485
9,Cholesky,b-q,b,q,0.04348956508251663
9,Cholesky,b-r,b,r,0.0538506310216208
9,Cholesky,c-d,c,d,0.0667330252675929
9,Cholesky,c-e,c,e,0.05246107835507847
9,Cholesky,c-f,c,f,0.047262831617544396
9,Cholesky,c-g,c,g,0.0480725654187745
9,Cholesky,c-h,c,h,0.059077608163634034
9,Cholesky,c-i,c,i,0.04730349417964437
9,Cholesky,c-j,c,j,0.05961182122241183
9,Cholesky,c-k,c,k,0.04553199663069869
9,Cholesky,c-l,c,l,0.059118113703703144
9,Cholesky,c-m,c,m,0.10441566538797753
9,Cholesky,c-n,c,n,0.06129323908390435
9,Cholesky,c-o,c,o,0.07014559120913882
9,Cholesky,c-p,c,p,0.0723330497401848
9,Cholesky,c-q,c,q,0.045715389735842896
9,Cholesky,c-r,c,r,0.048399380110647
9,Cholesky,d-e,d,e,0.045595249217032015
9,Cholesky,d-f,d,f,0.051761438168184896
9,Cholesky,d-g,d,g,0.04574133470488229
9,Cholesky,d-h,d,h,0.06370355023045857
9,Cholesky,d-i,d,i,0.05243865350101766
9,Cholesky,d-j,d,j,0.03907397881993809
9,Cholesky,d-k,d,k,0.05984496793147307
9,Cholesky,d-l,d,l,0.07832832431583875
9,Cholesky,d-m,d,m,0.04472537076171164
9,Cholesky,d-n,d,n,0.04536768899711394
9,Cholesky,d-o,d,o,0.049155314025691954
9,Cholesky,d-p,d,p,0.07704816989017783
9,Cholesky,d-q,d,q,0.061885322683632546
9,Cholesky,d-r,d,r,0.040030528155157244
9,Cholesky,e-f,e,f,0.05466985228491134
9,Cholesky,e-g,e,g,0.04718255645726868
9,Cholesky,e-h,e,h,0.04782395862569945
9,Cholesky,e-i,e,i,0.04617928709149077
9,Cholesky,e-j,e,j,0.053816836533558954
9,Cholesky,e-k,e,k,0.04594689241669338
9,Cholesky,e-l,e,l,0.04169912008232977
9,Cholesky,e-m,e,m,0.03505147185389616
9,Cholesky,e-n,e,n,0.04797698815727055
9,Cholesky,e-o,e,o,0.057258400011978655
9,Cholesky,e-p,e,p,0.0488288542226177
9,Cholesky,e-q,e,q,0.039137296499728684
9,Cholesky,e-r,e,r,0.04694557299577005
9,Cholesky,f-g,f,g,0.04935790866700008
9,Cholesky,f-h,f,h,0.05373199450298403
9,Cholesky,f-i,f,i,0.039366055516511386
9,Cholesky,f-j,f,j,0.045963269810441555
9,Cholesky,f-k,f,k,0.04509612987850384
9,Cholesky,f-l,f,l,0.04274398650316381
9,Cholesky,f-m,f,m,0.0679930259786004
9,Cholesky,f-n,f,n,0.04577955480196305
9,Cholesky,f-o,f,o,0.058663528433788276
9,Cholesky,f-p,f,p,0.056470688110028186
9,Cholesky,f-q,f,q,0.05030554371559254
9,Cholesky,f-r,f,r,0.04057672013329516
9,Cholesky,g-h,g,h,0.04623168853169174
9,Cholesky,g-i,g,i,0.053422594375745654
9,Cholesky,g-j,g,j,0.052329090092005204
9,Cholesky,g-k,g,k,0.04325935861881661
9,Cholesky,g-l,g,l,0.04906366526836085
9,Cholesky,g-m,g,m,0.040958929812675335
9,Cholesky,g-n,g,n,0.05483623756912884
9,Cholesky,g-o,g,o,0.05463932659806017
9,Cholesky,g-p,g,p,0.06335720129060163
9,Cholesky,g-q,g,q,0.04692459252545123
9,Cholesky,g-r,g,r,0.055610252529004346
9,Cholesky,h-i,h,i,0.04705323067385876
9,Cholesky,h-j,h,j,0.07090081656597216
9,Cholesky,h-k,h,k,0.05595367294005188
9,Cholesky,h-l,h,l,0.05306399849199018
9,Cholesky,h-m,h,m,0.0496351952475745
9,Cholesky,h-n,h,n,0.044902091165015465
9,Cholesky,h-o,h,o,0.04711190474624885
9,Cholesky,h-p,h,p,0.07188480880917321
9,Cholesky,h-q,h,q,0.05491579546675279
9,Cholesky,h-r,h,r,0.043424093509200214
9,Cholesky,i-j,i,j,0.06945021324422698
9,Cholesky,i-k,i,k,0.04048972771100547
9,Cholesky,i-l,i,l,0.04451112307497947
9,Cholesky,i-m,i,m,0.06111346118363957
9,Cholesky,i-n,i,n,0.04780181276267011
9,Cholesky,i-o,i,o,0.05873617747813881
9,Cholesky,i-p,i,p,0.06074337810582962
9,Cholesky,i-q,i,q,0.05952953486649559
9,Cholesky,i-r,i,r,0.05447211383620924
9,Cholesky,j-k,j,k,0.053466413866159156
9,Cholesky,j-l,j,l,0.05581511626276692
9,Cholesky,j-m,j,m,0.050621623480391356
9,Cholesky,j-n,j,n,0.056786529791304316
9,Cholesky,j-o,j,o,0.05423899123828582
9,Cholesky,j-p,j,p,0.06564010038895414
9,Cholesky,j-q,j,q,0.06950499045821092
9,Cholesky,j-r,j,r,0.05408177897117069
9,Cholesky,k-l,k,l,0.05339515330808861
9,Cholesky,k-m,k,m,0.04748483035038822
9,Cholesky,k-n,k,n,0.046115603012038896
9,Cholesky,k-o,k,o,0.044126085648069246
9,Cholesky,k-p,k,p,0.06092894366443121
9,Cholesky,k-q,k,q,0.05203574003155147
9,Cholesky,k-r,k,r,0.045296842777191114
9,Cholesky,l-m,l,m,0.08273049070919761
9,Cholesky,l-n,l,n,0.05096995383298383
9,Cholesky,l-o,l,o,0.05119396733238324
9,Cholesky,l-p,l,p,0.1535530548775531
9,Cholesky,l-q,l,q,0.07448489281255688
9,Cholesky,l-r,l,r,0.057194458188164383
9,Cholesky,m-n,m,n,0.062124992299610875
9,Cholesky,m-o,m,o,0.08211549310789144
9,Cholesky,m-p,m,p,0.08553477438166888
9,Cholesky,m-q,m,q,0.046192252276044204
9,Cholesky,m-r,m,r,0.04340507023239064
9,Cholesky,n-o,n,o,0.06691484992264302
9,Cholesky,n-p,n,p,0.06333374052838284
9,Cholesky,n-q,n,q,0.05734941167802266
9,Cholesky,n-r,n,r,0.04502624851420949
9,Cholesky,o-p,o,p,0.05129494589409648
9,Cholesky,o-q,o,q,0.046888131971213116
9,Cholesky,o-r,o,r,0.04879454740198849
9,Cholesky,p-q,p,q,0.08654529007948811
9,Cholesky,p-r,p,r,0.10031069044071782
9,Cholesky,q-r,q,r,0.06373784490164248
9,ZCA-cor,a-b,a,b,0.05494793198285399
9,ZCA-cor,a-c,a,c,0.04022982753271549
9,ZCA-cor,a-d,a,d,0.04266332348918327
9,ZCA-cor,a-e,a,e,0.061102332924704086
9,ZCA-cor,a-f,a,f,0.050539207113313084
9,ZCA-cor,a-g,a,g,0.04854639244261322
9,ZCA-cor,a-h,a,h,0.0523171990194556
9,ZCA-cor,a-i,a,i,0.04966818758974674
9,ZCA-cor,a-j,a,j,0.0505548649548356
9,ZCA-cor,a-k,a,k,0.047742964966318524
9,ZCA-cor,a-l,a,l,0.05434012421698831
9,ZCA-cor,a-m,a,m,0.05075523791643908
