seed,method,pair_01,pair_02,pair_12,mean_dcor
34,PCA-cor,0.07758368701556281,0.07676098947629344,0.11628877871720443,0.09021115173635356
35,ZCA,0.08199448003607088,0.09588669262890988,0.09831953357321974,0.09206690207940016
35,PCA,0.0672073178674066,0.07827484543724238,0.11926505419474229,0.08824907249979708
35,Cholesky,0.11153836044207939,0.07816421978050993,0.08233022214602065,0.09067760078953664
35,ZCA-cor,0.06174530906353621,0.0995698069465782,0.09138964829238741,0.08423492143416728
35,PCA-cor,0.06494938914638014,0.07566890857262928,0.12020955185408144,0.08694261652436362
36,ZCA,0.08239475537813955,0.06337099417435582,0.12673149223095231,0.0908324139278159
36,PCA,0.11928359965906235,0.07144310911002157,0.05312465247908683,0.08128378708272359
36,Cholesky,0.06876874763279635,0.09883825229295377,0.0866363653053888,0.08474778841037965
36,ZCA-cor,0.08985186838131042,0.057353242681133315,0.13080636616099206,0.09267049240781193
36,PCA-cor,0.12476088918671485,0.06746361561261782,0.05650760700780312,0.08291070393571193
37,ZCA,0.10345630740847493,0.0631798896064628,0.07384628563815235,0.08016082755103003
37,PCA,0.07310140709618836,0.05339459131101986,0.10852818288184676,0.07834139376301832
37,Cholesky,0.08784684698506066,0.11141810036565505,0.06945236802661985,0.08957243845911185
37,ZCA-cor,0.1122082113110457,0.07544053418979643,0.06147478701075692,0.08304117750386636
37,PCA-cor,0.04634149385844492,0.06012426766546271,0.08615247757091339,0.06420607969827367
38,ZCA,0.08041384258790042,0.09784509558780723,0.10877772735406278,0.09567888850992347
38,PCA,0.0836181302925528,0.13037471108497273,0.07594293625737374,0.09664525921163308
38,Cholesky,0.08725268352583078,0.13290892731668247,0.07241886415679517,0.09752682499976946
38,ZCA-cor,0.08193550273842003,0.07526210816594035,0.11446327819004387,0.09055362969813474
38,PCA-cor,0.08771140107940521,0.12731509281097667,0.07213150563455235,0.09571933317497806
39,ZCA,0.06907692064696978,0.08466869540592487,0.06272601862664803,0.07215721155984757
39,PCA,0.10229136831838437,0.054488008819282834,0.0866264886569885,0.08113528859821857
39,Cholesky,0.08700766535872959,0.06692808046564759,0.07266734261415188,0.07553436281284302
39,ZCA-cor,0.11609901139970129,0.08452070393325554,0.05162219172513801,0.08408063568603162
39,PCA-cor,0.08180655977993226,0.1028283153149776,0.06618417902086253,0.08360635137192413
40,ZCA,0.11028505795477846,0.06851066493692808,0.08429610580330626,0.08769727623167094
40,PCA,0.058410954152347684,0.09989023749033975,0.09951370044638462,0.08593829736302401
40,Cholesky,0.06566078150980689,0.0897921683852669,0.10153350848458467,0.0856621527932195
40,ZCA-cor,0.11052212666233291,0.06940364523997335,0.08344328659099114,0.08778968616443246
40,PCA-cor,0.05880509715419209,0.10247510354672953,0.09589909714237518,0.08572643261443229
41,ZCA,0.12188832519725368,0.06216715361171471,0.052847719160034876,0.07896773265633443
41,PCA,0.11337232562286109,0.06181576458247215,0.08923766601514513,0.08814191874015946
41,Cholesky,0.06385040238641809,0.09009560318082344,0.05576504472344753,0.0699036834302297
41,ZCA-cor,0.11342549345234575,0.07254144534821169,0.05150596910213675,0.07915763596756473
41,PCA-cor,0.07655196676068336,0.09274618285872363,0.10709414062616593,0.09213076341519096
42,ZCA,0.10493939721418254,0.05455277532517255,0.10192757592227628,0.08713991615387713
42,PCA,0.0869121090614772,0.06722862677225183,0.111028260553738,0.08838966546248901
42,Cholesky,0.11191395022558902,0.06575560062301822,0.07512749619460572,0.08426568234773767
42,ZCA-cor,0.11038782590761455,0.05189620801640953,0.10050156387217558,0.08759519926539988
42,PCA-cor,0.09254071659865494,0.06717532471971835,0.10843351386960687,0.08938318506266006
43,ZCA,0.062335048997912305,0.06477425271188617,0.12273094644076958,0.08328008271685601
43,PCA,0.0674830709635948,0.07521520061312752,0.046083073545959884,0.06292711504089407
43,Cholesky,0.10778247577927116,0.05400402139695446,0.06617674184605853,0.07598774634076139
43,ZCA-cor,0.08101283360838395,0.062262686987992706,0.0890078152088779,0.07742777860175153
43,PCA-cor,0.07019847574308442,0.05521265750379371,0.11205852595604734,0.07915655306764183
44,ZCA,0.09409911417806943,0.06229409610121859,0.1041098577782807,0.08683435601918958
44,PCA,0.06595114682161504,0.1068367760533072,0.09583020475859254,0.08953937587783826
44,Cholesky,0.10285380562986587,0.0682328607488373,0.08870271074387394,0.08659645904085904
44,ZCA-cor,0.08381930875475736,0.07334709229367235,0.10519829424715255,0.08745489843186076
44,PCA-cor,0.060427507552529146,0.09667408956672373,0.09757126859302194,0.08489095523742494
45,ZCA,0.08805478298477788,0.08841553647511957,0.053538601780072505,0.07666964041332332
45,PCA,0.09236282576421578,0.06588516022629289,0.0851040354410303,0.08111734047717965
45,Cholesky,0.05323218390274207,0.0715564393755116,0.0931281204416532,0.07263891457330228
45,ZCA-cor,0.07078204578676321,0.08681763810873887,0.07377634648772853,0.07712534346107687
45,PCA-cor,0.06714246845459827,0.0961135217095091,0.08442185853976569,0.08255928290129101
46,ZCA,0.06679947797756869,0.08365784622157825,0.09268931100629751,0.08104887840181481
46,PCA,0.07218648321207126,0.0852896018941256,0.0664767549015142,0.07465094666923702
46,Cholesky,0.045884582531222504,0.09848724743336097,0.08341241567244818,0.07592808187901055
